GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1400000US24001000100,24001000100,"Census Tract 1, Allegany County, Maryland",46.1,3.3,46.5,5.9,45.8,3.5
1400000US24001000200,24001000200,"Census Tract 2, Allegany County, Maryland",39.7,3.5,36.9,1.9,48.7,4.3
1400000US24001000300,24001000300,"Census Tract 3, Allegany County, Maryland",45.5,2.6,37.9,7.0,51.2,4.8
1400000US24001000400,24001000400,"Census Tract 4, Allegany County, Maryland",42.7,4.6,35.9,6.9,45.6,1.9
1400000US24001000500,24001000500,"Census Tract 5, Allegany County, Maryland",46.6,4.7,46.9,6.1,46.5,6.7
1400000US24001000600,24001000600,"Census Tract 6, Allegany County, Maryland",46.6,3.6,44.3,4.9,49.8,4.3
1400000US24001000700,24001000700,"Census Tract 7, Allegany County, Maryland",41.1,3.7,33.3,6.4,43.8,10.3
1400000US24001000800,24001000800,"Census Tract 8, Allegany County, Maryland",33.7,3.1,33.0,2.9,34.8,5.3
1400000US24001001000,24001001000,"Census Tract 10, Allegany County, Maryland",43.9,3.4,43.2,3.7,47.5,6.0
1400000US24001001100,24001001100,"Census Tract 11, Allegany County, Maryland",48.6,4.8,51.4,4.7,43.9,9.6
1400000US24001001200,24001001200,"Census Tract 12, Allegany County, Maryland",43.7,6.2,40.5,7.7,45.8,7.0
1400000US24001001300,24001001300,"Census Tract 13, Allegany County, Maryland",39.9,2.1,39.4,1.9,44.6,5.6
1400000US24001001401,24001001401,"Census Tract 14.01, Allegany County, Maryland",46.5,1.8,45.1,3.3,48.6,4.8
1400000US24001001402,24001001402,"Census Tract 14.02, Allegany County, Maryland",40.9,1.8,38.9,6.0,46.4,8.8
1400000US24001001502,24001001502,"Census Tract 15.02, Allegany County, Maryland",47.1,4.2,46.7,6.2,47.5,5.2
1400000US24001001503,24001001503,"Census Tract 15.03, Allegany County, Maryland",43.2,4.0,39.7,7.0,47.8,5.0
1400000US24001001600,24001001600,"Census Tract 16, Allegany County, Maryland",47.9,4.4,45.2,2.3,51.8,4.1
1400000US24001001700,24001001700,"Census Tract 17, Allegany County, Maryland",39.4,7.3,29.6,8.6,43.8,6.4
1400000US24001001800,24001001800,"Census Tract 18, Allegany County, Maryland",21.8,0.4,21.7,0.5,22.0,0.6
1400000US24001001900,24001001900,"Census Tract 19, Allegany County, Maryland",43.8,3.4,43.2,4.1,44.5,5.3
1400000US24001002000,24001002000,"Census Tract 20, Allegany County, Maryland",42.1,3.5,42.1,4.4,44.0,7.0
1400000US24001002100,24001002100,"Census Tract 21, Allegany County, Maryland",41.6,3.8,38.9,4.1,44.0,3.9
1400000US24001002200,24001002200,"Census Tract 22, Allegany County, Maryland",45.4,4.2,46.6,6.0,44.4,5.6
1400000US24003701101,24003701101,"Census Tract 7011.01, Anne Arundel County, Maryland",45.5,2.5,43.7,2.9,47.2,2.8
1400000US24003701102,24003701102,"Census Tract 7011.02, Anne Arundel County, Maryland",37.8,4.4,35.3,3.6,40.7,4.0
1400000US24003701200,24003701200,"Census Tract 7012, Anne Arundel County, Maryland",43.6,1.1,43.5,1.3,43.7,1.8
1400000US24003701300,24003701300,"Census Tract 7013, Anne Arundel County, Maryland",45.5,1.4,46.7,2.7,45.0,1.5
1400000US24003701400,24003701400,"Census Tract 7014, Anne Arundel County, Maryland",49.3,2.7,47.0,3.9,52.3,3.2
1400000US24003702100,24003702100,"Census Tract 7021, Anne Arundel County, Maryland",44.2,2.8,44.1,2.9,44.6,4.0
1400000US24003702204,24003702204,"Census Tract 7022.04, Anne Arundel County, Maryland",42.8,1.2,41.6,3.0,44.1,2.6
1400000US24003702205,24003702205,"Census Tract 7022.05, Anne Arundel County, Maryland",39.9,2.5,39.6,4.9,40.0,2.5
1400000US24003702206,24003702206,"Census Tract 7022.06, Anne Arundel County, Maryland",33.3,4.9,32.0,7.3,33.7,5.7
1400000US24003702208,24003702208,"Census Tract 7022.08, Anne Arundel County, Maryland",32.7,1.6,32.6,2.5,32.8,2.8
1400000US24003702209,24003702209,"Census Tract 7022.09, Anne Arundel County, Maryland",32.5,1.6,31.9,3.0,32.8,3.8
1400000US24003702300,24003702300,"Census Tract 7023, Anne Arundel County, Maryland",45.9,1.6,45.5,2.9,46.1,1.7
1400000US24003702402,24003702402,"Census Tract 7024.02, Anne Arundel County, Maryland",46.6,1.8,42.5,5.9,49.2,3.4
1400000US24003702500,24003702500,"Census Tract 7025, Anne Arundel County, Maryland",33.6,8.2,20.8,6.0,39.7,3.0
1400000US24003702601,24003702601,"Census Tract 7026.01, Anne Arundel County, Maryland",39.2,3.5,41.5,2.9,34.9,7.5
1400000US24003702602,24003702602,"Census Tract 7026.02, Anne Arundel County, Maryland",48.9,1.6,47.9,2.5,50.1,2.4
1400000US24003702701,24003702701,"Census Tract 7027.01, Anne Arundel County, Maryland",36.5,5.0,35.1,5.6,37.8,6.8
1400000US24003702702,24003702702,"Census Tract 7027.02, Anne Arundel County, Maryland",52.4,3.5,52.2,5.5,53.2,4.0
1400000US24003706101,24003706101,"Census Tract 7061.01, Anne Arundel County, Maryland",40.5,4.5,37.8,8.4,42.7,5.4
1400000US24003706301,24003706301,"Census Tract 7063.01, Anne Arundel County, Maryland",47.2,5.8,43.0,3.4,54.0,5.6
1400000US24003706302,24003706302,"Census Tract 7063.02, Anne Arundel County, Maryland",51.2,5.9,48.5,7.6,53.0,7.5
1400000US24003706401,24003706401,"Census Tract 7064.01, Anne Arundel County, Maryland",33.5,2.9,31.2,1.7,40.0,4.6
1400000US24003706402,24003706402,"Census Tract 7064.02, Anne Arundel County, Maryland",44.3,3.3,44.6,2.1,43.5,7.5
1400000US24003706500,24003706500,"Census Tract 7065, Anne Arundel County, Maryland",37.4,3.8,36.1,2.9,41.1,7.1
1400000US24003706600,24003706600,"Census Tract 7066, Anne Arundel County, Maryland",33.8,4.5,34.8,6.4,33.1,4.4
1400000US24003706700,24003706700,"Census Tract 7067, Anne Arundel County, Maryland",21.0,0.3,21.0,0.4,21.0,0.6
1400000US24003707001,24003707001,"Census Tract 7070.01, Anne Arundel County, Maryland",41.6,3.9,44.2,4.5,38.5,3.4
1400000US24003707002,24003707002,"Census Tract 7070.02, Anne Arundel County, Maryland",44.1,4.5,44.1,4.3,44.1,7.1
1400000US24003708001,24003708001,"Census Tract 7080.01, Anne Arundel County, Maryland",45.8,3.0,45.9,3.7,45.6,4.6
1400000US24003708004,24003708004,"Census Tract 7080.04, Anne Arundel County, Maryland",38.8,2.0,36.2,1.9,39.7,4.5
1400000US24003730100,24003730100,"Census Tract 7301, Anne Arundel County, Maryland",34.7,1.2,35.4,2.0,33.8,1.5
1400000US24003730203,24003730203,"Census Tract 7302.03, Anne Arundel County, Maryland",36.0,6.0,34.9,11.4,36.1,5.3
1400000US24003730204,24003730204,"Census Tract 7302.04, Anne Arundel County, Maryland",35.9,3.4,35.2,3.8,36.4,5.3
1400000US24003730300,24003730300,"Census Tract 7303, Anne Arundel County, Maryland",37.6,3.6,35.5,6.0,38.4,3.7
1400000US24003730401,24003730401,"Census Tract 7304.01, Anne Arundel County, Maryland",36.2,3.4,33.6,1.9,39.1,6.9
1400000US24003730402,24003730402,"Census Tract 7304.02, Anne Arundel County, Maryland",35.0,3.9,33.4,3.4,37.2,5.3
1400000US24003730502,24003730502,"Census Tract 7305.02, Anne Arundel County, Maryland",39.9,2.3,34.6,4.1,44.4,2.4
1400000US24003730504,24003730504,"Census Tract 7305.04, Anne Arundel County, Maryland",34.3,3.5,34.1,3.7,34.6,6.4
1400000US24003730505,24003730505,"Census Tract 7305.05, Anne Arundel County, Maryland",28.6,2.7,26.0,2.6,31.7,4.7
1400000US24003730506,24003730506,"Census Tract 7305.06, Anne Arundel County, Maryland",31.8,3.8,35.7,6.0,28.9,3.1
1400000US24003730601,24003730601,"Census Tract 7306.01, Anne Arundel County, Maryland",44.0,2.5,43.4,3.8,45.1,3.5
1400000US24003730603,24003730603,"Census Tract 7306.03, Anne Arundel County, Maryland",40.8,2.6,41.8,3.2,40.1,3.0
1400000US24003730604,24003730604,"Census Tract 7306.04, Anne Arundel County, Maryland",42.8,2.0,43.9,2.6,40.9,3.0
1400000US24003730700,24003730700,"Census Tract 7307, Anne Arundel County, Maryland",44.2,1.4,40.9,5.0,44.9,2.1
1400000US24003730800,24003730800,"Census Tract 7308, Anne Arundel County, Maryland",48.5,2.0,47.3,3.6,49.3,2.5
1400000US24003730901,24003730901,"Census Tract 7309.01, Anne Arundel County, Maryland",42.7,3.7,40.4,4.2,47.1,2.3
1400000US24003730902,24003730902,"Census Tract 7309.02, Anne Arundel County, Maryland",44.6,3.2,46.7,4.6,44.1,4.5
1400000US24003731002,24003731002,"Census Tract 7310.02, Anne Arundel County, Maryland",41.6,2.9,43.4,3.2,40.0,2.2
1400000US24003731003,24003731003,"Census Tract 7310.03, Anne Arundel County, Maryland",41.0,1.8,40.5,3.1,41.9,5.4
1400000US24003731004,24003731004,"Census Tract 7310.04, Anne Arundel County, Maryland",37.4,2.2,30.6,5.5,41.6,2.3
1400000US24003731102,24003731102,"Census Tract 7311.02, Anne Arundel County, Maryland",38.3,3.7,33.9,5.3,41.0,3.5
1400000US24003731103,24003731103,"Census Tract 7311.03, Anne Arundel County, Maryland",40.4,2.8,42.8,4.7,37.8,3.6
1400000US24003731104,24003731104,"Census Tract 7311.04, Anne Arundel County, Maryland",34.9,3.9,31.1,4.8,37.5,2.6
1400000US24003731105,24003731105,"Census Tract 7311.05, Anne Arundel County, Maryland",43.0,2.5,43.2,2.2,42.7,6.3
1400000US24003731201,24003731201,"Census Tract 7312.01, Anne Arundel County, Maryland",43.4,1.1,43.0,2.5,44.0,3.0
1400000US24003731202,24003731202,"Census Tract 7312.02, Anne Arundel County, Maryland",46.5,2.5,45.2,5.7,46.7,2.1
1400000US24003731203,24003731203,"Census Tract 7312.03, Anne Arundel County, Maryland",43.9,2.1,43.8,2.5,44.0,2.7
1400000US24003731204,24003731204,"Census Tract 7312.04, Anne Arundel County, Maryland",33.5,3.2,32.7,3.2,36.0,5.4
1400000US24003731303,24003731303,"Census Tract 7313.03, Anne Arundel County, Maryland",47.9,1.9,46.8,2.3,48.5,1.1
1400000US24003731306,24003731306,"Census Tract 7313.06, Anne Arundel County, Maryland",45.9,4.6,43.4,6.7,46.2,3.3
1400000US24003731307,24003731307,"Census Tract 7313.07, Anne Arundel County, Maryland",34.4,3.4,31.8,3.2,37.5,3.0
1400000US24003731308,24003731308,"Census Tract 7313.08, Anne Arundel County, Maryland",46.1,4.8,43.3,6.8,49.6,4.7
1400000US24003731309,24003731309,"Census Tract 7313.09, Anne Arundel County, Maryland",36.5,3.4,38.1,4.6,35.9,3.0
1400000US24003731310,24003731310,"Census Tract 7313.10, Anne Arundel County, Maryland",37.0,4.7,33.1,6.2,41.3,2.5
1400000US24003731311,24003731311,"Census Tract 7313.11, Anne Arundel County, Maryland",33.3,1.0,33.3,1.2,33.4,2.2
1400000US24003740102,24003740102,"Census Tract 7401.02, Anne Arundel County, Maryland",39.1,2.4,38.3,4.8,39.2,2.0
1400000US24003740103,24003740103,"Census Tract 7401.03, Anne Arundel County, Maryland",39.9,3.0,38.1,4.8,42.6,2.9
1400000US24003740104,24003740104,"Census Tract 7401.04, Anne Arundel County, Maryland",32.1,3.7,29.4,3.6,33.1,1.5
1400000US24003740105,24003740105,"Census Tract 7401.05, Anne Arundel County, Maryland",26.7,2.3,26.4,12.4,26.8,1.7
1400000US24003740201,24003740201,"Census Tract 7402.01, Anne Arundel County, Maryland",36.3,2.7,36.0,4.7,36.8,6.7
1400000US24003740203,24003740203,"Census Tract 7402.03, Anne Arundel County, Maryland",41.5,1.4,41.2,1.9,41.9,1.9
1400000US24003740303,24003740303,"Census Tract 7403.03, Anne Arundel County, Maryland",38.5,2.1,39.6,3.5,37.5,3.0
1400000US24003740304,24003740304,"Census Tract 7403.04, Anne Arundel County, Maryland",36.2,5.2,31.1,8.0,40.4,3.7
1400000US24003740305,24003740305,"Census Tract 7403.05, Anne Arundel County, Maryland",30.4,1.4,28.1,5.4,30.8,2.4
1400000US24003740400,24003740400,"Census Tract 7404, Anne Arundel County, Maryland",39.5,1.7,39.4,2.0,40.0,5.7
1400000US24003740500,24003740500,"Census Tract 7405, Anne Arundel County, Maryland",34.8,2.6,36.0,4.4,33.9,3.3
1400000US24003740601,24003740601,"Census Tract 7406.01, Anne Arundel County, Maryland",24.4,1.4,21.5,4.2,26.1,1.9
1400000US24003740602,24003740602,"Census Tract 7406.02, Anne Arundel County, Maryland",20.7,3.9,19.9,7.5,21.0,4.9
1400000US24003740603,24003740603,"Census Tract 7406.03, Anne Arundel County, Maryland",21.5,0.4,21.3,0.4,22.3,2.9
1400000US24003740701,24003740701,"Census Tract 7407.01, Anne Arundel County, Maryland",38.9,2.8,38.3,3.4,39.6,4.1
1400000US24003740702,24003740702,"Census Tract 7407.02, Anne Arundel County, Maryland",36.7,1.9,36.4,3.0,37.1,2.1
1400000US24003740800,24003740800,"Census Tract 7408, Anne Arundel County, Maryland",46.6,1.8,47.8,1.9,45.7,3.4
1400000US24003740900,24003740900,"Census Tract 7409, Anne Arundel County, Maryland",37.2,3.9,34.4,3.2,39.2,2.9
1400000US24003741000,24003741000,"Census Tract 7410, Anne Arundel County, Maryland",42.7,1.6,40.7,3.6,44.4,3.3
1400000US24003750101,24003750101,"Census Tract 7501.01, Anne Arundel County, Maryland",38.9,3.4,35.9,3.0,42.1,4.8
1400000US24003750102,24003750102,"Census Tract 7501.02, Anne Arundel County, Maryland",33.0,2.0,31.8,3.7,33.4,4.4
1400000US24003750201,24003750201,"Census Tract 7502.01, Anne Arundel County, Maryland",42.5,4.0,42.4,5.0,42.8,5.5
1400000US24003750202,24003750202,"Census Tract 7502.02, Anne Arundel County, Maryland",46.4,3.5,46.3,4.6,46.5,4.2
1400000US24003750203,24003750203,"Census Tract 7502.03, Anne Arundel County, Maryland",34.7,7.2,34.3,4.0,39.4,13.2
1400000US24003750300,24003750300,"Census Tract 7503, Anne Arundel County, Maryland",41.4,4.2,37.1,9.4,44.0,6.1
1400000US24003750400,24003750400,"Census Tract 7504, Anne Arundel County, Maryland",49.1,4.3,48.2,4.9,50.1,5.2
1400000US24003750801,24003750801,"Census Tract 7508.01, Anne Arundel County, Maryland",40.7,2.1,40.3,4.3,41.9,4.3
1400000US24003750803,24003750803,"Census Tract 7508.03, Anne Arundel County, Maryland",30.3,1.4,30.8,1.9,29.9,1.9
1400000US24003750804,24003750804,"Census Tract 7508.04, Anne Arundel County, Maryland",41.7,3.9,43.3,12.5,41.4,2.3
1400000US24003750900,24003750900,"Census Tract 7509, Anne Arundel County, Maryland",39.7,5.9,34.6,8.2,45.5,5.6
1400000US24003751000,24003751000,"Census Tract 7510, Anne Arundel County, Maryland",35.6,3.1,36.3,3.1,35.0,4.1
1400000US24003751102,24003751102,"Census Tract 7511.02, Anne Arundel County, Maryland",40.0,5.8,38.3,3.5,43.4,7.0
1400000US24003751103,24003751103,"Census Tract 7511.03, Anne Arundel County, Maryland",43.2,4.3,41.5,4.4,46.0,3.7
1400000US24003751200,24003751200,"Census Tract 7512, Anne Arundel County, Maryland",43.1,3.2,40.4,6.4,44.2,3.2
1400000US24003751400,24003751400,"Census Tract 7514, Anne Arundel County, Maryland",48.1,2.5,46.0,4.3,48.9,2.1
1400000US24003751500,24003751500,"Census Tract 7515, Anne Arundel County, Maryland",33.1,4.5,32.9,3.8,34.4,8.8
1400000US24003751600,24003751600,"Census Tract 7516, Anne Arundel County, Maryland",61.3,3.5,58.6,4.9,64.3,5.2
1400000US24003751700,24003751700,"Census Tract 7517, Anne Arundel County, Maryland",48.9,2.1,46.5,4.6,49.8,1.5
1400000US24003980000,24003980000,"Census Tract 9800, Anne Arundel County, Maryland",40.3,46.2,40.3,45.5,55.0,64.4
1400000US24003990000,24003990000,"Census Tract 9900, Anne Arundel County, Maryland",-,**,-,**,-,**
1400000US24005400100,24005400100,"Census Tract 4001, Baltimore County, Maryland",62.6,17.1,53.2,9.9,74.8,7.4
1400000US24005400200,24005400200,"Census Tract 4002, Baltimore County, Maryland",32.8,2.6,35.6,6.8,31.4,2.3
1400000US24005400400,24005400400,"Census Tract 4004, Baltimore County, Maryland",42.6,3.2,37.0,9.5,44.3,2.9
1400000US24005400500,24005400500,"Census Tract 4005, Baltimore County, Maryland",45.3,1.8,46.9,2.8,44.5,3.0
1400000US24005400600,24005400600,"Census Tract 4006, Baltimore County, Maryland",37.4,3.5,34.1,3.7,43.0,6.4
1400000US24005400701,24005400701,"Census Tract 4007.01, Baltimore County, Maryland",34.4,4.1,32.6,1.7,38.7,4.1
1400000US24005400702,24005400702,"Census Tract 4007.02, Baltimore County, Maryland",35.1,2.6,33.6,1.2,36.0,2.4
1400000US24005400800,24005400800,"Census Tract 4008, Baltimore County, Maryland",46.6,5.4,46.1,11.8,47.2,5.2
1400000US24005400900,24005400900,"Census Tract 4009, Baltimore County, Maryland",35.5,4.1,28.0,8.7,39.7,2.6
1400000US24005401000,24005401000,"Census Tract 4010, Baltimore County, Maryland",44.1,3.9,41.6,4.7,50.1,8.1
1400000US24005401101,24005401101,"Census Tract 4011.01, Baltimore County, Maryland",35.0,3.3,32.4,3.5,38.4,5.4
1400000US24005401102,24005401102,"Census Tract 4011.02, Baltimore County, Maryland",38.4,5.1,32.7,2.8,45.1,11.3
1400000US24005401200,24005401200,"Census Tract 4012, Baltimore County, Maryland",40.0,5.3,41.2,13.3,40.0,5.3
1400000US24005401301,24005401301,"Census Tract 4013.01, Baltimore County, Maryland",37.2,3.8,33.5,4.4,42.3,5.3
1400000US24005401302,24005401302,"Census Tract 4013.02, Baltimore County, Maryland",35.1,7.2,30.7,11.8,36.1,5.5
1400000US24005401400,24005401400,"Census Tract 4014, Baltimore County, Maryland",42.2,2.2,40.3,1.9,44.8,2.1
1400000US24005401503,24005401503,"Census Tract 4015.03, Baltimore County, Maryland",44.0,3.4,44.3,3.8,42.7,6.5
1400000US24005401504,24005401504,"Census Tract 4015.04, Baltimore County, Maryland",35.1,6.3,37.7,7.8,33.3,6.5
1400000US24005401505,24005401505,"Census Tract 4015.05, Baltimore County, Maryland",41.5,4.4,37.0,7.7,47.2,6.2
1400000US24005401506,24005401506,"Census Tract 4015.06, Baltimore County, Maryland",31.9,2.1,28.8,4.0,33.8,4.1
1400000US24005401507,24005401507,"Census Tract 4015.07, Baltimore County, Maryland",34.6,2.9,32.7,3.8,36.2,2.2
1400000US24005402201,24005402201,"Census Tract 4022.01, Baltimore County, Maryland",37.3,7.2,30.9,9.1,42.7,6.0
1400000US24005402202,24005402202,"Census Tract 4022.02, Baltimore County, Maryland",46.7,3.1,46.3,6.8,47.6,4.2
1400000US24005402302,24005402302,"Census Tract 4023.02, Baltimore County, Maryland",37.5,2.9,35.0,3.3,38.9,4.2
1400000US24005402303,24005402303,"Census Tract 4023.03, Baltimore County, Maryland",39.2,3.5,34.5,5.9,43.1,2.9
1400000US24005402304,24005402304,"Census Tract 4023.04, Baltimore County, Maryland",46.3,5.3,45.1,10.6,47.4,6.4
1400000US24005402305,24005402305,"Census Tract 4023.05, Baltimore County, Maryland",36.7,3.6,34.5,4.1,40.3,2.0
1400000US24005402306,24005402306,"Census Tract 4023.06, Baltimore County, Maryland",36.1,3.6,33.6,6.4,37.0,6.4
1400000US24005402307,24005402307,"Census Tract 4023.07, Baltimore County, Maryland",37.2,2.2,34.8,6.0,39.9,6.6
1400000US24005402403,24005402403,"Census Tract 4024.03, Baltimore County, Maryland",47.0,4.6,49.8,5.8,45.9,4.7
1400000US24005402404,24005402404,"Census Tract 4024.04, Baltimore County, Maryland",36.1,3.3,38.3,6.2,33.7,3.5
1400000US24005402405,24005402405,"Census Tract 4024.05, Baltimore County, Maryland",40.8,7.3,33.9,11.9,44.1,6.5
1400000US24005402406,24005402406,"Census Tract 4024.06, Baltimore County, Maryland",30.7,2.9,26.9,5.0,33.1,5.3
1400000US24005402407,24005402407,"Census Tract 4024.07, Baltimore County, Maryland",35.2,5.0,34.2,4.2,38.2,9.2
1400000US24005402503,24005402503,"Census Tract 4025.03, Baltimore County, Maryland",34.9,5.7,30.3,3.2,38.3,5.6
1400000US24005402504,24005402504,"Census Tract 4025.04, Baltimore County, Maryland",41.4,3.2,42.1,6.6,41.3,5.5
1400000US24005402505,24005402505,"Census Tract 4025.05, Baltimore County, Maryland",36.8,3.5,37.6,4.1,36.5,4.3
1400000US24005402506,24005402506,"Census Tract 4025.06, Baltimore County, Maryland",42.6,1.5,39.2,4.3,45.3,3.5
1400000US24005402509,24005402509,"Census Tract 4025.09, Baltimore County, Maryland",33.7,2.3,31.6,1.5,36.8,2.9
1400000US24005402602,24005402602,"Census Tract 4026.02, Baltimore County, Maryland",43.4,5.5,42.1,23.7,44.4,8.5
1400000US24005402603,24005402603,"Census Tract 4026.03, Baltimore County, Maryland",44.9,1.6,39.6,5.4,49.0,3.7
1400000US24005402604,24005402604,"Census Tract 4026.04, Baltimore County, Maryland",44.2,4.2,41.1,6.2,46.2,6.0
1400000US24005403100,24005403100,"Census Tract 4031, Baltimore County, Maryland",51.0,3.8,47.7,3.9,52.9,3.3
1400000US24005403201,24005403201,"Census Tract 4032.01, Baltimore County, Maryland",45.6,3.9,45.2,5.6,46.2,5.6
1400000US24005403202,24005403202,"Census Tract 4032.02, Baltimore County, Maryland",46.9,5.0,42.3,9.1,48.1,3.6
1400000US24005403300,24005403300,"Census Tract 4033, Baltimore County, Maryland",44.1,3.2,43.6,7.0,44.1,2.0
1400000US24005403401,24005403401,"Census Tract 4034.01, Baltimore County, Maryland",57.1,5.5,49.4,10.3,58.6,4.6
1400000US24005403402,24005403402,"Census Tract 4034.02, Baltimore County, Maryland",46.8,5.7,38.6,8.2,54.9,6.9
1400000US24005403500,24005403500,"Census Tract 4035, Baltimore County, Maryland",36.0,1.8,36.1,2.9,35.9,2.2
1400000US24005403601,24005403601,"Census Tract 4036.01, Baltimore County, Maryland",46.3,3.7,40.9,5.0,50.1,3.7
1400000US24005403602,24005403602,"Census Tract 4036.02, Baltimore County, Maryland",33.1,2.0,28.9,2.9,38.1,6.8
